{'dept_num': 108, 'course_num': 215, 'instructor_name': 'TESSA CONROY', 'section_num': '001', 'instructor_id': '0005851160'},,,TESSA CONROY',TESSA CONROY,0005851160'},0005851160,,108,215,0005851160,TESSA CONROY
{'dept_num': 112, 'course_num': 642, 'instructor_name': 'MARK ETZEL', 'section_num': '001', 'instructor_id': '0002600829'},,,MARK ETZEL',MARK ETZEL,0002600829'},0002600829,,112,642,0002600829,MARK ETZEL
{'dept_num': 112, 'course_num': 699, 'instructor_name': 'CHRISTOPHER CHOI', 'section_num': '013', 'instructor_id': '0005123692'},,,CHRISTOPHER CHOI',CHRISTOPHER CHOI,0005123692'},0005123692,,112,699,0005123692,CHRISTOPHER CHOI
{'dept_num': 112, 'course_num': 699, 'instructor_name': 'REBECCA LARSON', 'section_num': '025', 'instructor_id': '0003200726'},,,REBECCA LARSON',REBECCA LARSON,0003200726'},0003200726,,112,699,0003200726,REBECCA LARSON
{'dept_num': 112, 'course_num': 699, 'instructor_name': 'TROY RUNGE', 'section_num': '030', 'instructor_id': '0004616626'},,,TROY RUNGE',TROY RUNGE,0004616626'},0004616626,,112,699,0004616626,TROY RUNGE
{'dept_num': 112, 'course_num': 699, 'instructor_name': 'XUEJUN PAN', 'section_num': '033', 'instructor_id': '0004255998'},,,XUEJUN PAN',XUEJUN PAN,0004255998'},0004255998,,112,699,0004255998,XUEJUN PAN
{'dept_num': 112, 'course_num': 901, 'instructor_name': 'SUNDARAM GUNASEKARAN', 'section_num': '001', 'instructor_id': '0002600979'},,,SUNDARAM GUNASEKARAN',SUNDARAM GUNASEKARAN,0002600979'},0002600979,,112,901,0002600979,SUNDARAM GUNASEKARAN
{'dept_num': 112, 'course_num': 990, 'instructor_name': 'KRISHNAPURAM KARTHIKEYAN', 'section_num': '003', 'instructor_id': '0003213425'},,,KRISHNAPURAM KARTHIKEYAN',KRISHNAPURAM KARTHIKEYAN,0003213425'},0003213425,,112,990,0003213425,KRISHNAPURAM KARTHIKEYAN
{'dept_num': 112, 'course_num': 990, 'instructor_name': 'ANITA THOMPSON', 'section_num': '009', 'instructor_id': '0003567094'},,,ANITA THOMPSON',ANITA THOMPSON,0003567094'},0003567094,,112,990,0003567094,ANITA THOMPSON
{'dept_num': 112, 'course_num': 990, 'instructor_name': 'KEVIN SHINNERS', 'section_num': '014', 'instructor_id': '0000664097'},,,KEVIN SHINNERS',KEVIN SHINNERS,0000664097'},0000664097,,112,990,0000664097,KEVIN SHINNERS
{'dept_num': 112, 'course_num': 990, 'instructor_name': 'SUNDARAM GUNASEKARAN', 'section_num': '018', 'instructor_id': '0002600979'},,,SUNDARAM GUNASEKARAN',SUNDARAM GUNASEKARAN,0002600979'},0002600979,,112,990,0002600979,SUNDARAM GUNASEKARAN
{'dept_num': 112, 'course_num': 990, 'instructor_name': 'MARK ETZEL', 'section_num': '025', 'instructor_id': '0002600829'},,,MARK ETZEL',MARK ETZEL,0002600829'},0002600829,,112,990,0002600829,MARK ETZEL
{'dept_num': 112, 'course_num': 990, 'instructor_name': 'XUEJUN PAN', 'section_num': '030', 'instructor_id': '0004255998'},,,XUEJUN PAN',XUEJUN PAN,0004255998'},0004255998,,112,990,0004255998,XUEJUN PAN
{'dept_num': 112, 'course_num': 990, 'instructor_name': 'JOHN RALPH', 'section_num': '031', 'instructor_id': '0002602104'},,,JOHN RALPH',JOHN RALPH,0002602104'},0002602104,,112,990,0002602104,JOHN RALPH
{'dept_num': 112, 'course_num': 990, 'instructor_name': 'TROY RUNGE', 'section_num': '033', 'instructor_id': '0004616626'},,,TROY RUNGE',TROY RUNGE,0004616626'},0004616626,,112,990,0004616626,TROY RUNGE
{'dept_num': 112, 'course_num': 990, 'instructor_name': 'ROBERT ANEX', 'section_num': '035', 'instructor_id': '0004847746'},,,ROBERT ANEX',ROBERT ANEX,0004847746'},0004847746,,112,990,0004847746,ROBERT ANEX
{'dept_num': 112, 'course_num': 990, 'instructor_name': 'REBECCA LARSON', 'section_num': '036', 'instructor_id': '0003200726'},,,REBECCA LARSON',REBECCA LARSON,0003200726'},0003200726,,112,990,0003200726,REBECCA LARSON
{'dept_num': 112, 'course_num': 990, 'instructor_name': 'CHRISTOPHER CHOI', 'section_num': '038', 'instructor_id': '0005123692'},,,CHRISTOPHER CHOI',CHRISTOPHER CHOI,0005123692'},0005123692,,112,990,0005123692,CHRISTOPHER CHOI
{'dept_num': 112, 'course_num': 990, 'instructor_name': 'BRIAN LUCK', 'section_num': '039', 'instructor_id': '0005314458'},,,BRIAN LUCK',BRIAN LUCK,0005314458'},0005314458,,112,990,0005314458,BRIAN LUCK
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'PETER JURICH', 'section_num': '001', 'instructor_id': '0005339599'},,,PETER JURICH',PETER JURICH,0005339599'},0005339599,,120,100,0005339599,PETER JURICH
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '001', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'JOSHUA ANDERSON', 'section_num': '002', 'instructor_id': '0006101329'},,,JOSHUA ANDERSON',JOSHUA ANDERSON,0006101329'},0006101329,,120,100,0006101329,JOSHUA ANDERSON
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '002', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '003', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'THERESA VANDER WOUDE', 'section_num': '003', 'instructor_id': '0004493254'},,,THERESA VANDER WOUDE',THERESA VANDER WOUDE,0004493254'},0004493254,,120,100,0004493254,THERESA VANDER WOUDE
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '004', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'RICHARD HEINRICH', 'section_num': '004', 'instructor_id': '0005661863'},,,RICHARD HEINRICH',RICHARD HEINRICH,0005661863'},0005661863,,120,100,0005661863,RICHARD HEINRICH
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '005', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'PETER JURICH', 'section_num': '005', 'instructor_id': '0005339599'},,,PETER JURICH',PETER JURICH,0005339599'},0005339599,,120,100,0005339599,PETER JURICH
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'THERESA VANDER WOUDE', 'section_num': '006', 'instructor_id': '0004493254'},,,THERESA VANDER WOUDE',THERESA VANDER WOUDE,0004493254'},0004493254,,120,100,0004493254,THERESA VANDER WOUDE
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '006', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'HANNAH MONROE', 'section_num': '007', 'instructor_id': '0005858927'},,,HANNAH MONROE',HANNAH MONROE,0005858927'},0005858927,,120,100,0005858927,HANNAH MONROE
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '007', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '008', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'SARAH CLIFFORD', 'section_num': '008', 'instructor_id': '0005053481'},,,SARAH CLIFFORD',SARAH CLIFFORD,0005053481'},0005053481,,120,100,0005053481,SARAH CLIFFORD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '009', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'JOSHUA ANDERSON', 'section_num': '009', 'instructor_id': '0006101329'},,,JOSHUA ANDERSON',JOSHUA ANDERSON,0006101329'},0006101329,,120,100,0006101329,JOSHUA ANDERSON
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'HANNAH MONROE', 'section_num': '010', 'instructor_id': '0005858927'},,,HANNAH MONROE',HANNAH MONROE,0005858927'},0005858927,,120,100,0005858927,HANNAH MONROE
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '010', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '011', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'SARAH CLIFFORD', 'section_num': '011', 'instructor_id': '0005053481'},,,SARAH CLIFFORD',SARAH CLIFFORD,0005053481'},0005053481,,120,100,0005053481,SARAH CLIFFORD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'RICHARD HEINRICH', 'section_num': '012', 'instructor_id': '0005661863'},,,RICHARD HEINRICH',RICHARD HEINRICH,0005661863'},0005661863,,120,100,0005661863,RICHARD HEINRICH
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '012', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'MADELINE RASTALL', 'section_num': '013', 'instructor_id': '0004993701'},,,MADELINE RASTALL',MADELINE RASTALL,0004993701'},0004993701,,120,100,0004993701,MADELINE RASTALL
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '013', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '014', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,100,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 100, 'instructor_name': 'MADELINE RASTALL', 'section_num': '014', 'instructor_id': '0004993701'},,,MADELINE RASTALL',MADELINE RASTALL,0004993701'},0004993701,,120,100,0004993701,MADELINE RASTALL
{'dept_num': 120, 'course_num': 111, 'instructor_name': 'MICHAEL FLAHERTY', 'section_num': '001', 'instructor_id': '0002601436'},,,MICHAEL FLAHERTY',MICHAEL FLAHERTY,0002601436'},0002601436,,120,111,0002601436,MICHAEL FLAHERTY
{'dept_num': 120, 'course_num': 212, 'instructor_name': 'SUSAN SMITH', 'section_num': '001', 'instructor_id': '0000694742'},,,SUSAN SMITH',SUSAN SMITH,0000694742'},0000694742,,120,212,0000694742,SUSAN SMITH
{'dept_num': 120, 'course_num': 212, 'instructor_name': 'RYAN BOWER', 'section_num': '001', 'instructor_id': '0005548442'},,,RYAN BOWER',RYAN BOWER,0005548442'},0005548442,,120,212,0005548442,RYAN BOWER
{'dept_num': 120, 'course_num': 212, 'instructor_name': 'SUSAN SMITH', 'section_num': '002', 'instructor_id': '0000694742'},,,SUSAN SMITH',SUSAN SMITH,0000694742'},0000694742,,120,212,0000694742,SUSAN SMITH
{'dept_num': 120, 'course_num': 250, 'instructor_name': 'NEIL STENHOUSE', 'section_num': '001', 'instructor_id': '0004907893'},,,NEIL STENHOUSE',NEIL STENHOUSE,0004907893'},0004907893,,120,250,0004907893,NEIL STENHOUSE
{'dept_num': 120, 'course_num': 250, 'instructor_name': 'KWANSIK MUN', 'section_num': '001', 'instructor_id': '0004595751'},,,KWANSIK MUN',KWANSIK MUN,0004595751'},0004595751,,120,250,0004595751,KWANSIK MUN
{'dept_num': 120, 'course_num': 250, 'instructor_name': 'KWANSIK MUN', 'section_num': '002', 'instructor_id': '0004595751'},,,KWANSIK MUN',KWANSIK MUN,0004595751'},0004595751,,120,250,0004595751,KWANSIK MUN
{'dept_num': 120, 'course_num': 250, 'instructor_name': 'NEIL STENHOUSE', 'section_num': '002', 'instructor_id': '0004907893'},,,NEIL STENHOUSE',NEIL STENHOUSE,0004907893'},0004907893,,120,250,0004907893,NEIL STENHOUSE
{'dept_num': 120, 'course_num': 251, 'instructor_name': 'LUYE BAO', 'section_num': '001', 'instructor_id': '0005909721'},,,LUYE BAO',LUYE BAO,0005909721'},0005909721,,120,251,0005909721,LUYE BAO
{'dept_num': 120, 'course_num': 251, 'instructor_name': 'CHRISTOPHER WIRZ', 'section_num': '001', 'instructor_id': '0004543249'},,,CHRISTOPHER WIRZ',CHRISTOPHER WIRZ,0004543249'},0004543249,,120,251,0004543249,CHRISTOPHER WIRZ
{'dept_num': 120, 'course_num': 251, 'instructor_name': 'DIETRAM SCHEUFELE', 'section_num': '001', 'instructor_id': '0001400134'},,,DIETRAM SCHEUFELE',DIETRAM SCHEUFELE,0001400134'},0001400134,,120,251,0001400134,DIETRAM SCHEUFELE
{'dept_num': 120, 'course_num': 270, 'instructor_name': 'TODD NEWMAN', 'section_num': '001', 'instructor_id': '0005018163'},,,TODD NEWMAN',TODD NEWMAN,0005018163'},0005018163,,120,270,0005018163,TODD NEWMAN
{'dept_num': 120, 'course_num': 270, 'instructor_name': 'BRENNA WIESNER', 'section_num': '001', 'instructor_id': '0004758024'},,,BRENNA WIESNER',BRENNA WIESNER,0004758024'},0004758024,,120,270,0004758024,BRENNA WIESNER
{'dept_num': 120, 'course_num': 314, 'instructor_name': 'PAUL NELSON', 'section_num': '001', 'instructor_id': '0005852350'},,,PAUL NELSON',PAUL NELSON,0005852350'},0005852350,,120,314,0005852350,PAUL NELSON
{'dept_num': 120, 'course_num': 332, 'instructor_name': 'DONALD STANLEY', 'section_num': '001', 'instructor_id': '0000509760'},,,DONALD STANLEY',DONALD STANLEY,0000509760'},0000509760,,120,332,0000509760,DONALD STANLEY
{'dept_num': 120, 'course_num': 360, 'instructor_name': 'LARRY MEILLER', 'section_num': '001', 'instructor_id': '0000712293'},,,LARRY MEILLER',LARRY MEILLER,0000712293'},0000712293,,120,360,0000712293,LARRY MEILLER
{'dept_num': 120, 'course_num': 399, 'instructor_name': 'TERA WAGNER', 'section_num': '003', 'instructor_id': '0004465041'},,,TERA WAGNER',TERA WAGNER,0004465041'},0004465041,,120,399,0004465041,TERA WAGNER
{'dept_num': 120, 'course_num': 432, 'instructor_name': 'KATHLEEN ROSE', 'section_num': '001', 'instructor_id': '0005330814'},,,KATHLEEN ROSE',KATHLEEN ROSE,0005330814'},0005330814,,120,432,0005330814,KATHLEEN ROSE
{'dept_num': 120, 'course_num': 432, 'instructor_name': 'DONALD STANLEY', 'section_num': '001', 'instructor_id': '0000509760'},,,DONALD STANLEY',DONALD STANLEY,0000509760'},0000509760,,120,432,0000509760,DONALD STANLEY
{'dept_num': 120, 'course_num': 435, 'instructor_name': 'TODD NEWMAN', 'section_num': '001', 'instructor_id': '0005018163'},,,TODD NEWMAN',TODD NEWMAN,0005018163'},0005018163,,120,435,0005018163,TODD NEWMAN
{'dept_num': 120, 'course_num': 435, 'instructor_name': 'BRENNA WIESNER', 'section_num': '001', 'instructor_id': '0004758024'},,,BRENNA WIESNER',BRENNA WIESNER,0004758024'},0004758024,,120,435,0004758024,BRENNA WIESNER
{'dept_num': 120, 'course_num': 450, 'instructor_name': 'PAUL NELSON', 'section_num': '001', 'instructor_id': '0005852350'},,,PAUL NELSON',PAUL NELSON,0005852350'},0005852350,,120,450,0005852350,PAUL NELSON
{'dept_num': 120, 'course_num': 477, 'instructor_name': 'SARAH BOTHAM', 'section_num': '001', 'instructor_id': '0000465586'},,,SARAH BOTHAM',SARAH BOTHAM,0000465586'},0000465586,,120,477,0000465586,SARAH BOTHAM
{'dept_num': 120, 'course_num': 515, 'instructor_name': 'NEIL STENHOUSE', 'section_num': '001', 'instructor_id': '0004907893'},,,NEIL STENHOUSE',NEIL STENHOUSE,0004907893'},0004907893,,120,515,0004907893,NEIL STENHOUSE
{'dept_num': 120, 'course_num': 560, 'instructor_name': 'MADELINE FISHER', 'section_num': '001', 'instructor_id': '0000993891'},,,MADELINE FISHER',MADELINE FISHER,0000993891'},0000993891,,120,560,0000993891,MADELINE FISHER
{'dept_num': 120, 'course_num': 617, 'instructor_name': 'CHRISTOPHER CASCIO', 'section_num': '001', 'instructor_id': '0006038791'},,,CHRISTOPHER CASCIO',CHRISTOPHER CASCIO,0006038791'},0006038791,,120,617,0006038791,CHRISTOPHER CASCIO
{'dept_num': 120, 'course_num': 640, 'instructor_name': 'THOMAS STILL', 'section_num': '001', 'instructor_id': '0000228036'},,,THOMAS STILL',THOMAS STILL,0000228036'},0000228036,,120,640,0000228036,THOMAS STILL
{'dept_num': 120, 'course_num': 660, 'instructor_name': 'DIETRAM SCHEUFELE', 'section_num': '001', 'instructor_id': '0001400134'},,,DIETRAM SCHEUFELE',DIETRAM SCHEUFELE,0001400134'},0001400134,,120,660,0001400134,DIETRAM SCHEUFELE
{'dept_num': 120, 'course_num': 660, 'instructor_name': 'EMILY HOWELL', 'section_num': '001', 'instructor_id': '0005332719'},,,EMILY HOWELL',EMILY HOWELL,0005332719'},0005332719,,120,660,0005332719,EMILY HOWELL
{'dept_num': 120, 'course_num': 699, 'instructor_name': 'SARAH BOTHAM', 'section_num': '007', 'instructor_id': '0000465586'},,,SARAH BOTHAM',SARAH BOTHAM,0000465586'},0000465586,,120,699,0000465586,SARAH BOTHAM
{'dept_num': 120, 'course_num': 700, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '001', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,700,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 823, 'instructor_name': 'BRET SHAW', 'section_num': '001', 'instructor_id': '0001026354'},,,BRET SHAW',BRET SHAW,0001026354'},0001026354,,120,823,0001026354,BRET SHAW
{'dept_num': 120, 'course_num': 826, 'instructor_name': 'SUSAN ROBINSON', 'section_num': '001', 'instructor_id': '0004296294'},,,SUSAN ROBINSON',SUSAN ROBINSON,0004296294'},0004296294,,120,826,0004296294,SUSAN ROBINSON
{'dept_num': 120, 'course_num': 880, 'instructor_name': 'LEWIS FRIEDLAND', 'section_num': '001', 'instructor_id': '0002600953'},,,LEWIS FRIEDLAND',LEWIS FRIEDLAND,0002600953'},0002600953,,120,880,0002600953,LEWIS FRIEDLAND
{'dept_num': 120, 'course_num': 880, 'instructor_name': 'YOUNG KIM', 'section_num': '002', 'instructor_id': '0003019226'},,,YOUNG KIM',YOUNG KIM,0003019226'},0003019226,,120,880,0003019226,YOUNG KIM
{'dept_num': 120, 'course_num': 990, 'instructor_name': 'DOMINIQUE BROSSARD', 'section_num': '002', 'instructor_id': '0003919931'},,,DOMINIQUE BROSSARD',DOMINIQUE BROSSARD,0003919931'},0003919931,,120,990,0003919931,DOMINIQUE BROSSARD
{'dept_num': 120, 'course_num': 990, 'instructor_name': 'BRET SHAW', 'section_num': '004', 'instructor_id': '0001026354'},,,BRET SHAW',BRET SHAW,0001026354'},0001026354,,120,990,0001026354,BRET SHAW
{'dept_num': 120, 'course_num': 990, 'instructor_name': 'DIETRAM SCHEUFELE', 'section_num': '005', 'instructor_id': '0001400134'},,,DIETRAM SCHEUFELE',DIETRAM SCHEUFELE,0001400134'},0001400134,,120,990,0001400134,DIETRAM SCHEUFELE
{'dept_num': 120, 'course_num': 990, 'instructor_name': 'NEIL STENHOUSE', 'section_num': '007', 'instructor_id': '0004907893'},,,NEIL STENHOUSE',NEIL STENHOUSE,0004907893'},0004907893,,120,990,0004907893,NEIL STENHOUSE
{'dept_num': 120, 'course_num': 990, 'instructor_name': 'MICHAEL XENOS', 'section_num': '008', 'instructor_id': '0001591621'},,,MICHAEL XENOS',MICHAEL XENOS,0001591621'},0001591621,,120,990,0001591621,MICHAEL XENOS
{'dept_num': 120, 'course_num': 999, 'instructor_name': 'BRET SHAW', 'section_num': '004', 'instructor_id': '0001026354'},,,BRET SHAW',BRET SHAW,0001026354'},0001026354,,120,999,0001026354,BRET SHAW
{'dept_num': 130, 'course_num': 710, 'instructor_name': 'STEPHEN VENTURA', 'section_num': '001', 'instructor_id': '0000565724'},,,STEPHEN VENTURA',STEPHEN VENTURA,0000565724'},0000565724,,130,710,0000565724,STEPHEN VENTURA
{'dept_num': 130, 'course_num': 990, 'instructor_name': 'ADENA RISSMAN', 'section_num': '003', 'instructor_id': '0000957399'},,,ADENA RISSMAN',ADENA RISSMAN,0000957399'},0000957399,,130,990,0000957399,ADENA RISSMAN
{'dept_num': 130, 'course_num': 990, 'instructor_name': 'JOHN HARRINGTON', 'section_num': '005', 'instructor_id': '0000944218'},,,JOHN HARRINGTON',JOHN HARRINGTON,0000944218'},0000944218,,130,990,0000944218,JOHN HARRINGTON
{'dept_num': 130, 'course_num': 990, 'instructor_name': 'ERIN SILVA', 'section_num': '006', 'instructor_id': '0000105216'},,,ERIN SILVA',ERIN SILVA,0000105216'},0000105216,,130,990,0000105216,ERIN SILVA
{'dept_num': 130, 'course_num': 990, 'instructor_name': 'RANDALL JACKSON', 'section_num': '009', 'instructor_id': '0003649814'},,,RANDALL JACKSON',RANDALL JACKSON,0003649814'},0003649814,,130,990,0003649814,RANDALL JACKSON
