,#1,#2,#3,#4,#5,#6,#7,#8
206,Biol & Genetics-Filament Fungi,ALS,192,655,001,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
207,Biol & Genetics-Filament Fungi,ALS,192,699,005,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
208,Biol & Genetics-Filament Fungi,ALS,192,699,007,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
209,Biol & Genetics-Filament Fungi,ALS,192,699,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
210,Biol & Genetics-Filament Fungi,ALS,192,699,012,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
211,MICROBIOLOGY,ALS,192,699,013,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
212,MICROBIOLOGY,ALS,192,699,014,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
213,MICROBIOLOGY,ALS,192,699,030,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
214,MICROBIOLOGY,ALS,192,699,034,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
215,MICROBIOLOGY,ALS,192,699,043,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
216,MICROBIOLOGY,ALS,192,699,049,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
217,MICROBIOLOGY,ALS,192,699,061,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
218,MICROBIOLOGY,ALS,192,699,071,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
219,MICROBIOLOGY,ALS,192,699,073,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
220,MICROBIOLOGY,ALS,192,699,075,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
221,MICROBIOLOGY,ALS,192,699,094,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
222,MICROBIOLOGY,ALS,192,699,095,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
223,Seminar,ALS,192,731,001,35,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
224,Seminar,ALS,192,875,001,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
225,Seminar,ALS,192,875,002,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
226,Smr-Molecular Biosci (Adv),ALS,192,914,001,7,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
227,Biotechnol Traing Prgm Smr,ALS,192,932,001,8,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
228,Biotechnol Traing Prgm Smr,ALS,192,990,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
229,Biotechnol Traing Prgm Smr,ALS,192,990,005,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
230,Biotechnol Traing Prgm Smr,ALS,192,990,006,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
231,Biotechnol Traing Prgm Smr,ALS,192,990,008,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
232,Biotechnol Traing Prgm Smr,ALS,192,990,009,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
233,Biotechnol Traing Prgm Smr,ALS,192,990,014,6,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
234,Biotechnol Traing Prgm Smr,ALS,192,990,023,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
235,Biotechnol Traing Prgm Smr,ALS,192,990,026,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
236,Biotechnol Traing Prgm Smr,ALS,192,990,030,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
237,Biotechnol Traing Prgm Smr,ALS,192,990,034,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
238,Biotechnol Traing Prgm Smr,ALS,192,990,043,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
239,Biotechnol Traing Prgm Smr,ALS,192,990,057,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
240,Biotechnol Traing Prgm Smr,ALS,192,990,061,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
241,Biotechnol Traing Prgm Smr,ALS,192,990,064,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
242,Biotechnol Traing Prgm Smr,ALS,192,990,066,7,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
243,Biotechnol Traing Prgm Smr,ALS,192,990,071,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
244,Biotechnol Traing Prgm Smr,ALS,192,990,073,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
245,Biotechnol Traing Prgm Smr,ALS,192,990,075,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
246,Biotechnol Traing Prgm Smr,ALS,192,990,087,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
247,Biotechnol Traing Prgm Smr,ALS,192,990,095,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
248,Biochemistry Freshman Seminar,ALS,200,100,101,30,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
249,"Mol Mech, Human Health, You",ALS,200,104,001,23,3.826,"[78.3, 17.4, None, None, 4.3, None, None, None, None, None, None, None, None, None, None]"
250,Honors Independent Study,ALS,200,289,041,19,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
251,Honors Independent Study,ALS,200,299,039,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
252,Honors Independent Study,ALS,200,299,040,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
253,Honors Independent Study,ALS,200,299,041,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
254,Honors Independent Study,ALS,200,299,043,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
255,Honors Independent Study,ALS,200,299,044,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
256,Honors Independent Study,ALS,200,299,053,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
257,Honors Independent Study,ALS,200,299,054,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
258,Honors Independent Study,ALS,200,299,057,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
259,Honors Independent Study,ALS,200,299,059,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
260,Honors Independent Study,ALS,200,299,066,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
261,Honors Independent Study,ALS,200,299,069,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
262,Honors Independent Study,ALS,200,299,070,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
263,Honors Independent Study,ALS,200,299,073,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
264,Honors Independent Study,ALS,200,299,074,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
265,Honors Independent Study,ALS,200,299,075,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
266,Honors Independent Study,ALS,200,299,077,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
267,Honors Independent Study,ALS,200,299,078,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
268,Honors Independent Study,ALS,200,299,079,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
269,Independent Study,ALS,200,399,039,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
270,Independent Study,ALS,200,399,059,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
271,Coord Intrnshp/Cooprtv Educ,ALS,200,501,001,495,3.052,"[27.1, 14.7, 25.7, 8.9, 22.0, 1.4, None, None, None, None, None, None, None, 0.2, None]"
272,Coord Intrnshp/Cooprtv Educ,ALS,200,501,002,239,3.063,"[28.5, 12.6, 27.2, 8.4, 20.9, 1.7, None, 0.8, None, None, None, None, None, None, None]"
273,General Biochemistry I,ALS,200,507,001,249,2.885,"[14.9, 18.9, 28.5, 13.7, 19.7, 1.6, 2.0, 0.4, None, None, None, None, None, None, 0.4]"
274,Biochm Prin-Human&Anml Nutr,ALS,200,510,001,25,3.32,"[36.0, 24.0, 20.0, 8.0, 12.0, None, None, None, None, None, None, None, None, None, None]"
275,Protein&Enzyme Struct&Funct,ALS,200,601,001,48,3.177,"[18.8, 35.4, 29.2, None, 14.6, 2.1, None, None, None, None, None, None, None, None, None]"
276,Math Mthds-Structural Biology,ALS,200,606,001,12,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
277,Prokaryotic Molecular Biol,ALS,200,612,001,21,3.167,"[28.6, 23.8, 33.3, None, 9.5, None, 4.8, None, None, None, None, None, None, None, None]"
278,Cellulr Signal Transductn Mech,ALS,200,630,001,54,3.315,"[20.4, 25.9, 50.0, 3.7, None, None, None, None, None, None, None, None, None, None, None]"
279,Biochemical Methods,ALS,200,651,001,64,3.375,"[34.4, 35.9, 12.5, 7.8, 7.8, 1.6, None, None, None, None, None, None, None, None, None]"
280,Methods in Biochemistry,ALS,200,660,001,14,3.714,"[64.3, 14.3, 21.4, None, None, None, None, None, None, None, None, None, None, None, None]"
281,Biophysical Chemistry,ALS,200,665,001,8,3.875,"[87.5, None, 12.5, None, None, None, None, None, None, None, None, None, None, None, None]"
282,Biophysical Chemistry,ALS,200,681,033,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
283,Biophysical Chemistry,ALS,200,681,039,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
284,Biophysical Chemistry,ALS,200,681,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
285,Biophysical Chemistry,ALS,200,681,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
286,Biophysical Chemistry,ALS,200,681,051,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
287,Biophysical Chemistry,ALS,200,681,059,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
288,Biophysical Chemistry,ALS,200,681,069,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
289,BIOCHEMISTRY,ALS,200,681,075,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
290,BIOCHEMISTRY,ALS,200,681,078,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
291,BIOCHEMISTRY,ALS,200,681,079,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
292,Senior Honors Thesis,ALS,200,682,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
293,Senior Honors Thesis,ALS,200,691,039,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
294,Senior Honors Thesis,ALS,200,691,054,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
295,Senior Honors Thesis,ALS,200,691,059,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
296,Senior Honors Thesis,ALS,200,691,061,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
297,Senior Honors Thesis,ALS,200,691,069,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
298,Senior Honors Thesis,ALS,200,691,077,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
299,Senior Thesis,ALS,200,692,010,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
300,Senior Thesis,ALS,200,692,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
301,Senior Thesis,ALS,200,692,059,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
302,Senior Thesis,ALS,200,699,010,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
303,Senior Thesis,ALS,200,699,033,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
304,Senior Thesis,ALS,200,699,039,6,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
305,Senior Thesis,ALS,200,699,041,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
306,Senior Thesis,ALS,200,699,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
307,Senior Thesis,ALS,200,699,046,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
308,Senior Thesis,ALS,200,699,049,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
309,Senior Thesis,ALS,200,699,051,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
310,Senior Thesis,ALS,200,699,053,7,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
311,Senior Thesis,ALS,200,699,054,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
312,Senior Thesis,ALS,200,699,057,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
313,Senior Thesis,ALS,200,699,059,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
314,Senior Thesis,ALS,200,699,061,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
315,Senior Thesis,ALS,200,699,066,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
316,Senior Thesis,ALS,200,699,069,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
317,Senior Thesis,ALS,200,699,070,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
318,Senior Thesis,ALS,200,699,073,7,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
319,Senior Thesis,ALS,200,699,074,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
320,Senior Thesis,ALS,200,699,077,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
321,Senior Thesis,ALS,200,699,078,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
