{'#8': [43.5,11.6,5.8,10.1,15.9,7.2,2.9, None, None, None, None, None,2.9, None, None], '#3': 108, '#2': 'ALS', '#1': 'Intro to Agr & Applied Econ', '#7': 3.052, '#6': 69, '#5': '001', '#4': '215'},,,,43.5,11.6,5.8,10.1,15.9,7.2,2.9, None, None, None, None, None,2.9, None, None
{'#8': [21.4,28.6,35.7, None,7.1, None, None,7.1, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Intro to Digital Video Prod', '#7': 3.308, '#6': 14, '#5': '001', '#4': '314'},,,,21.4,28.6,35.7, None,7.1, None, None,7.1, None, None, None, None, None, None, None
{'#8': [60.7,17.9,14.3,7.1, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Print&Electronic Media Dsgn', '#7': 3.661, '#6': 28, '#5': '001', '#4': '332'},,,,60.7,17.9,14.3,7.1, None, None, None, None, None, None, None, None, None, None, None
{'#8': [50.0,37.5,6.3,6.3, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Information Radio', '#7': 3.656, '#6': 16, '#5': '001', '#4': '360'},,,,50.0,37.5,6.3,6.3, None, None, None, None, None, None, None, None, None, None, None
{'#8': [83.3,16.7, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Information Radio', '#7': 3.909, '#6': 6, '#5': '001', '#4': '399'},,,,83.3,16.7, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Information Radio', '#7': None, '#6': 1, '#5': '003', '#4': '399'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [63.2,10.5,15.8,5.3, None, None, None, None, None, None, None, None, None, None, 5.3], '#3': 120, '#2': 'ALS', '#1': 'Comm Science with Narrative', '#7': 3.694, '#6': 19, '#5': '001', '#4': '430'},,,,63.2,10.5,15.8,5.3, None, None, None, None, None, None, None, None, None, None, 5.3
{'#8': [61.1,16.7,13.9,2.8, None,2.8, None,2.8, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Social Media for Life Sciences', '#7': 3.643, '#6': 36, '#5': '001', '#4': '432'},,,,61.1,16.7,13.9,2.8, None,2.8, None,2.8, None, None, None, None, None, None, None
{'#8': [55.6,33.3,11.1, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Integrated Marktng Communicatn', '#7': 3.722, '#6': 9, '#5': '001', '#4': '435'},,,,55.6,33.3,11.1, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [95.5, None, None, None,4.5, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Ag Marketing NAMA', '#7': 3.909, '#6': 22, '#5': '001', '#4': '477'},,,,95.5, None, None, None,4.5, None, None, None, None, None, None, None, None, None, None
{'#8': [69.2,23.1,7.7, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Ag Marketing NAMA', '#7': 3.808, '#6': 13, '#5': '001', '#4': '515'},,,,69.2,23.1,7.7, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [76.9, None,15.4,7.7, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Ag Marketing NAMA', '#7': 3.731, '#6': 13, '#5': '002', '#4': '515'},,,,76.9, None,15.4,7.7, None, None, None, None, None, None, None, None, None, None, None
{'#8': [85.0, None, None, None,5, None, None,5, None, None, None, None,5, None, None], '#3': 120, '#2': 'ALS', '#1': 'Scientific Writing', '#7': 3.889, '#6': 20, '#5': '001', '#4': '560'},,,,85.0, None, None, None,5, None, None,5, None, None, None, None,5, None, None
{'#8': [12.5,37.5,25, None, None, None,12.5,12.5, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Advanced Video Production', '#7': 2.929, '#6': 8, '#5': '001', '#4': '614'},,,,12.5,37.5,25, None, None, None,12.5,12.5, None, None, None, None, None, None, None
{'#8': [27.8,55.6,16.7, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Case Studies-Com of Sci & Tech', '#7': 3.556, '#6': 18, '#5': '001', '#4': '640'},,,,27.8,55.6,16.7, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Senior Honors Thesis', '#7': None, '#6': 1, '#5': '001', '#4': '682'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Special Problems', '#7': None, '#6': 1, '#5': '007', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None,5.3,0.9,4.7, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Colloq in Life Sci Communicatn', '#7': None, '#6': 19, '#5': '001', '#4': '700'},,,,None, None, None, None, None, None, None,5.3,0.9,4.7, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Technology and Society', '#7': None, '#6': 1, '#5': '001', '#4': '833'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [90.9,9.1, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Special Topics', '#7': 3.955, '#6': 11, '#5': '001', '#4': '875'},,,,90.9,9.1, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Special Topics', '#7': None, '#6': 2, '#5': '002', '#4': '990'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'Special Topics', '#7': None, '#6': 2, '#5': '004', '#4': '990'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 120, '#2': 'ALS', '#1': 'LIFE SCIENCES COMMUNICATIO', '#7': None, '#6': 2, '#5': '005', '#4': '990'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 130, '#2': 'ALS', '#1': 'Multifunctionality-Agriculture', '#7': 4.0, '#6': 7, '#5': '001', '#4': '702'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None,6.3,0.9,3.8, None, None, None, None, None], '#3': 130, '#2': 'ALS', '#1': 'Agroecology Seminar', '#7': None, '#6': 16, '#5': '001', '#4': '710'},,,,None, None, None, None, None, None, None,6.3,0.9,3.8, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 130, '#2': 'ALS', '#1': 'Topics in Agroecology', '#7': None, '#6': 2, '#5': '001', '#4': '875'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 130, '#2': 'ALS', '#1': 'Topics in Agroecology', '#7': None, '#6': 4, '#5': '001', '#4': '990'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 130, '#2': 'ALS', '#1': 'Topics in Agroecology', '#7': None, '#6': 1, '#5': '003', '#4': '990'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 130, '#2': 'ALS', '#1': 'Topics in Agroecology', '#7': None, '#6': 1, '#5': '005', '#4': '990'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 130, '#2': 'ALS', '#1': 'Topics in Agroecology', '#7': None, '#6': 1, '#5': '009', '#4': '990'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 130, '#2': 'ALS', '#1': 'Topics in Agroecology', '#7': None, '#6': 1, '#5': '010', '#4': '990'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 130, '#2': 'ALS', '#1': 'Topics in Agroecology', '#7': None, '#6': 1, '#5': '014', '#4': '990'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'AGRONOMY', '#7': None, '#6': 1, '#5': '008', '#4': '299'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'AGRONOMY', '#7': None, '#6': 1, '#5': '014', '#4': '299'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'AGRONOMY', '#7': None, '#6': 1, '#5': '015', '#4': '299'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'AGRONOMY', '#7': None, '#6': 2, '#5': '018', '#4': '299'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [17.1,11.4,22.9,31.4,17.1, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Cropping Systems', '#7': 2.9, '#6': 35, '#5': '001', '#4': '300'},,,,17.1,11.4,22.9,31.4,17.1, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Plant Nutrition Management', '#7': None, '#6': 4, '#5': '001', '#4': '326'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [52.6, None,31.6, None,10.5, None, None, None, None, None, None, None, None, None, 5.3], '#3': 132, '#2': 'ALS', '#1': 'Plant Breeding&Biotechnolgy', '#7': 3.444, '#6': 19, '#5': '001', '#4': '338'},,,,52.6, None,31.6, None,10.5, None, None, None, None, None, None, None, None, None, 5.3
{'#8': [11.1,44.4,33.3,11.1, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Plant Cell Cult. & Genet. Eng.', '#7': 3.278, '#6': 9, '#5': '001', '#4': '340'},,,,11.1,44.4,33.3,11.1, None, None, None, None, None, None, None, None, None, None, None
{'#8': [43.3,19.4,22.4,6,9, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'World Hunger & Malnutrition', '#7': 3.41, '#6': 67, '#5': '001', '#4': '350'},,,,43.3,19.4,22.4,6,9, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Diag Nutrient/Pest of Crops', '#7': None, '#6': 4, '#5': '002', '#4': '354'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [71.4, None,14.3,14.3, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'GM Crops:Sci,Reg,Controversy', '#7': 3.643, '#6': 7, '#5': '001', '#4': '360'},,71.4, None,14.3,14.3, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'GM Crops:Sci,Reg,Controversy', '#7': None, '#6': 1, '#5': '002', '#4': '375'},,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'GM Crops:Sci,Reg,Controversy', '#7': None, '#6': 1, '#5': '005', '#4': '375'},,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [72.7,18.2, None, None, None, None, None,9.1, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Cropping Systems-Tropics', '#7': 3.9, '#6': 11, '#5': '001', '#4': '377'},,,,72.7,18.2, None, None, None, None, None,9.1, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Coord Intrnshp/Cooprtv Educ', '#7': None, '#6': 1, '#5': '007', '#4': '399'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [88.9,11.1, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Senior Capstone Experience', '#7': 3.944, '#6': 9, '#5': '001', '#4': '500'},,,,88.9,11.1, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [14.3, None,57.1,14.3,14.3, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Principles-Plant Breeding', '#7': 2.929, '#6': 7, '#5': '001', '#4': '501'},,,,14.3, None,57.1,14.3,14.3, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Principles-Plant Breeding', '#7': None, '#6': 1, '#5': '004', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Principles-Plant Breeding', '#7': None, '#6': 1, '#5': '007', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Principles-Plant Breeding', '#7': None, '#6': 1, '#5': '010', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Principles-Plant Breeding', '#7': None, '#6': 1, '#5': '013', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Practicum-Agronomy Teaching', '#7': None, '#6': 1, '#5': '005', '#4': '799'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [50.0,33.3,16.7, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Select Thry-Quant Traits', '#7': 3.667, '#6': 6, '#5': '001', '#4': '812'},,,,50.0,33.3,16.7, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Special Topics', '#7': None, '#6': 5, '#5': '002', '#4': '875'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Seminar-Plant Breeding', '#7': 4.0, '#6': 6, '#5': '001', '#4': '957'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Seminar-Plant Breeding', '#7': None, '#6': 1, '#5': '002', '#4': '990'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Seminar-Plant Breeding', '#7': None, '#6': 1, '#5': '003', '#4': '990'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 132, '#2': 'ALS', '#1': 'Seminar-Plant Breeding', '#7': None, '#6': 2, '#5': '005', '#4': '990'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
